                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    688,                0.63849,                0.56165,                 1.0877,                0.98658,                0.99214,                0.99415,                0.93859,                0.38473,                0.29937,                0.89558,              0.0086397,              0.0086397,              0.0086397
                    689,                 0.6502,                0.56596,                  1.093,                0.98676,                0.99176,                0.99437,                0.93711,                0.38513,                0.29955,                0.89419,              0.0086378,              0.0086378,              0.0086378
                    690,                 0.6575,                0.56392,                 1.0922,                0.99427,                0.98781,                0.99427,                0.93973,                 0.3792,                0.28972,                0.89168,              0.0086358,              0.0086358,              0.0086358
                    691,                0.67017,                0.57477,                 1.0963,                 0.9881,                0.99631,                 0.9942,                0.93886,                0.37805,                0.28956,                0.89254,              0.0086338,              0.0086338,              0.0086338
                    692,                0.63881,                0.55341,                 1.0826,                0.99082,                0.99516,                0.99436,                0.93554,                0.38046,                0.29243,                0.89381,              0.0086318,              0.0086318,              0.0086318
                    693,                0.64908,                 0.5532,                 1.0805,                0.98298,                0.99137,                0.99402,                0.93684,                0.38326,                0.29456,                0.89421,              0.0086298,              0.0086298,              0.0086298
                    694,                0.66322,                0.57619,                 1.0923,                0.98415,                0.98801,                0.99377,                0.94019,                0.37961,                0.29552,                0.89174,              0.0086279,              0.0086279,              0.0086279
                    695,                0.65015,                0.57179,                 1.0868,                0.98655,                 0.9831,                 0.9932,                0.93962,                0.38149,                0.29547,                0.89322,              0.0086259,              0.0086259,              0.0086259
                    696,                0.65367,                0.56623,                 1.0963,                0.98872,                0.98383,                 0.9934,                0.94051,                0.38296,                0.29623,                0.89431,              0.0086239,              0.0086239,              0.0086239
                    697,                0.67634,                0.59804,                 1.1014,                0.98028,                 0.9957,                0.99377,                0.93545,                0.38933,                0.29488,                 0.8968,              0.0086219,              0.0086219,              0.0086219
                    698,                 0.6485,                0.56614,                 1.0766,                0.98593,                0.99367,                0.99405,                0.93879,                0.38686,                0.29553,                0.89475,              0.0086199,              0.0086199,              0.0086199
                    699,                0.64488,                0.56106,                 1.0815,                0.98468,                0.99017,                0.99419,                0.93905,                0.37927,                0.29269,                0.89145,               0.008618,               0.008618,               0.008618
                    700,                0.65148,                0.54583,                 1.0919,                0.98366,                0.99056,                0.99404,                0.93677,                0.38543,                0.29839,                 0.8944,               0.008616,               0.008616,               0.008616
                    701,                0.65125,                0.55875,                  1.084,                0.98226,                0.99201,                0.99381,                0.93734,                0.38248,                0.29597,                0.89331,               0.008614,               0.008614,               0.008614
                    702,                0.67137,                 0.5762,                 1.0997,                0.98403,                0.99266,                  0.994,                0.93795,                 0.3785,                0.29392,                0.89278,               0.008612,               0.008612,               0.008612
                    703,                0.64038,                0.56713,                  1.079,                0.98316,                0.99419,                0.99407,                0.93684,                0.37483,                0.28991,                 0.8933,                0.00861,                0.00861,                0.00861
                    704,                0.64565,                0.56756,                 1.0796,                0.97847,                0.99528,                0.99328,                0.93633,                0.37458,                0.29282,                0.89415,              0.0086081,              0.0086081,              0.0086081
                    705,                0.64776,                0.56024,                 1.0793,                0.97758,                0.99576,                0.99291,                0.93867,                  0.373,                0.29116,                0.89249,              0.0086061,              0.0086061,              0.0086061
                    706,                0.62863,                0.55231,                 1.0751,                0.98997,                0.98898,                0.99349,                0.94445,                0.36877,                0.28396,                0.88874,              0.0086041,              0.0086041,              0.0086041
                    707,                0.64927,                0.57657,                 1.0884,                0.98554,                0.98948,                0.99359,                0.94392,                0.37395,                0.28728,                0.88883,              0.0086021,              0.0086021,              0.0086021
                    708,                0.64142,                0.55698,                 1.0824,                0.98772,                0.98786,                0.99341,                0.94078,                 0.3727,                0.28878,                0.88836,              0.0086001,              0.0086001,              0.0086001
                    709,                0.66369,                0.59986,                 1.0938,                0.98256,                0.99618,                 0.9935,                0.94466,                0.36922,                0.28833,                0.88682,              0.0085982,              0.0085982,              0.0085982
                    710,                0.62909,                0.55935,                 1.0801,                0.98417,                0.99326,                0.99336,                 0.9395,                0.37225,                0.29203,                0.88673,              0.0085962,              0.0085962,              0.0085962
                    711,                0.62595,                0.54858,                 1.0721,                0.98234,                0.99222,                0.99363,                0.94041,                0.37528,                0.29217,                0.88787,              0.0085942,              0.0085942,              0.0085942
                    712,                0.63267,                0.56654,                 1.0673,                0.98463,                0.98978,                0.99411,                0.94029,                0.37604,                 0.2905,                0.88889,              0.0085922,              0.0085922,              0.0085922
                    713,                0.63942,                0.57037,                 1.0709,                0.98774,                0.99025,                0.99421,                0.93822,                0.37535,                0.28983,                0.88866,              0.0085902,              0.0085902,              0.0085902
                    714,                0.65651,                0.59569,                 1.0968,                0.98942,                0.98586,                0.99416,                0.93796,                0.36984,                0.28753,                0.88568,              0.0085883,              0.0085883,              0.0085883
                    715,                 0.6403,                0.57235,                 1.0808,                0.98906,                0.98801,                0.99431,                0.94199,                0.36657,                0.28373,                0.88238,              0.0085863,              0.0085863,              0.0085863
                    716,                0.64723,                0.55981,                 1.0804,                0.99031,                0.98848,                0.99437,                0.94083,                0.36897,                0.28451,                0.88152,              0.0085843,              0.0085843,              0.0085843
                    717,                0.64945,                0.57719,                 1.0763,                0.98987,                0.99032,                0.99448,                0.94193,                0.36931,                0.28513,                0.88175,              0.0085823,              0.0085823,              0.0085823
                    718,                0.64195,                0.55615,                 1.0704,                0.98991,                0.99091,                 0.9945,                0.94265,                0.37397,                0.28698,                0.88362,              0.0085803,              0.0085803,              0.0085803
                    719,                0.64302,                0.56535,                 1.0716,                0.99069,                0.98841,                 0.9942,                0.94443,                0.37394,                0.29203,                 0.8841,              0.0085784,              0.0085784,              0.0085784
                    720,                0.64227,                0.55143,                 1.0768,                0.98846,                  0.989,                0.99373,                0.94101,                0.37475,                0.29461,                0.88609,              0.0085764,              0.0085764,              0.0085764
                    721,                0.65241,                0.58003,                 1.0806,                0.98803,                0.99371,                 0.9938,                0.94497,                0.37216,                0.28973,                0.88672,              0.0085744,              0.0085744,              0.0085744
                    722,                0.64063,                0.56674,                  1.077,                0.99125,                0.98887,                0.99423,                0.94787,                0.36818,                0.28571,                0.88643,              0.0085724,              0.0085724,              0.0085724
                    723,                0.62991,                0.54581,                 1.0684,                0.99159,                 0.9918,                0.99452,                0.94468,                0.37082,                0.28638,                0.88881,              0.0085704,              0.0085704,              0.0085704
                    724,                0.62703,                 0.5375,                 1.0788,                0.99094,                0.99179,                0.99457,                0.94234,                0.37353,                0.28429,                0.88958,              0.0085685,              0.0085685,              0.0085685
                    725,                 0.6454,                0.57061,                 1.0943,                0.98822,                0.99043,                0.99446,                0.94562,                0.36985,                0.28323,                0.88551,              0.0085665,              0.0085665,              0.0085665
                    726,                 0.6481,                0.58567,                 1.0725,                0.98876,                0.98994,                0.99427,                0.94364,                0.36712,                0.28283,                0.88349,              0.0085645,              0.0085645,              0.0085645
                    727,                0.62494,                0.55166,                 1.0597,                0.98605,                0.99583,                0.99422,                0.94624,                 0.3644,                0.28248,                 0.8838,              0.0085625,              0.0085625,              0.0085625
                    728,                0.62024,                0.53211,                 1.0624,                0.98855,                0.99296,                 0.9945,                0.94625,                0.36143,                0.28091,                0.88363,              0.0085605,              0.0085605,              0.0085605
                    729,                0.62429,                0.57054,                  1.066,                0.98672,                0.98862,                0.99441,                0.94562,                0.36592,                0.28063,                0.88425,              0.0085586,              0.0085586,              0.0085586
                    730,                0.63618,                0.55984,                 1.0734,                0.99179,                0.98329,                0.99419,                0.94426,                0.36224,                0.27878,                0.88041,              0.0085566,              0.0085566,              0.0085566
                    731,                 0.6331,                0.57176,                 1.0878,                0.99308,                0.98292,                0.99435,                0.94924,                0.35845,                0.28047,                0.87903,              0.0085546,              0.0085546,              0.0085546
                    732,                 0.6366,                0.57211,                 1.0871,                0.98794,                 0.9887,                0.99438,                0.94905,                 0.3579,                0.27796,                0.87967,              0.0085526,              0.0085526,              0.0085526
                    733,                 0.6194,                0.52975,                 1.0556,                0.98558,                0.99058,                0.99418,                0.95019,                0.36037,                0.27936,                0.87977,              0.0085506,              0.0085506,              0.0085506
                    734,                0.61902,                0.54394,                 1.0606,                0.98617,                0.99137,                0.99437,                0.94654,                0.35619,                0.27874,                0.87769,              0.0085487,              0.0085487,              0.0085487
                    735,                0.62305,                0.55626,                 1.0626,                0.98898,                0.99446,                 0.9946,                0.94519,                0.35604,                0.28003,                0.87893,              0.0085467,              0.0085467,              0.0085467
                    736,                0.63167,                0.54518,                 1.0737,                0.98961,                0.99328,                0.99443,                0.94639,                0.35573,                0.28171,                0.87939,              0.0085447,              0.0085447,              0.0085447
                    737,                0.60672,                0.53858,                 1.0571,                0.98754,                0.99419,                0.99416,                0.94577,                0.36527,                0.28441,                0.88371,              0.0085427,              0.0085427,              0.0085427
                    738,                0.63732,                0.53865,                 1.0729,                 0.9864,                0.99475,                0.99434,                0.94271,                 0.3668,                0.27966,                0.88406,              0.0085407,              0.0085407,              0.0085407
                    739,                0.62707,                0.54606,                 1.0666,                0.98755,                0.99545,                0.99441,                0.94442,                0.36638,                0.28232,                0.88299,              0.0085388,              0.0085388,              0.0085388
                    740,                0.64927,                0.54777,                 1.0766,                0.98572,                0.99547,                0.99437,                0.94273,                0.36791,                0.28241,                0.88333,              0.0085368,              0.0085368,              0.0085368
                    741,                0.64608,                0.56815,                 1.0907,                0.98423,                0.99611,                0.99427,                0.94676,                0.36633,                0.28355,                0.88532,              0.0085348,              0.0085348,              0.0085348
                    742,                0.65169,                0.56136,                 1.0835,                0.98347,                0.99598,                0.99399,                0.94129,                0.37057,                0.28614,                0.88759,              0.0085328,              0.0085328,              0.0085328
                    743,                 0.6272,                0.55432,                 1.0713,                0.98575,                0.99607,                 0.9945,                0.94398,                0.37419,                0.28617,                 0.8894,              0.0085308,              0.0085308,              0.0085308
                    744,                0.62194,                0.53608,                 1.0601,                 0.9817,                0.99293,                0.99444,                0.94174,                0.37575,                0.28655,                 0.8905,              0.0085289,              0.0085289,              0.0085289
                    745,                0.63261,                  0.546,                 1.0727,                0.98519,                0.99059,                0.99432,                0.94248,                0.37672,                0.28667,                0.89126,              0.0085269,              0.0085269,              0.0085269
                    746,                0.64211,                0.55138,                 1.0794,                0.98072,                0.99294,                0.99413,                0.93958,                0.38066,                 0.2871,                0.89207,              0.0085249,              0.0085249,              0.0085249
                    747,                0.62384,                0.54215,                 1.0735,                0.98552,                0.99137,                0.99422,                0.94291,                0.37742,                0.28376,                0.88962,              0.0085229,              0.0085229,              0.0085229
                    748,                0.61639,                0.54057,                 1.0646,                0.98753,                0.98959,                0.99432,                0.94279,                0.37406,                0.27944,                0.88782,              0.0085209,              0.0085209,              0.0085209
                    749,                0.63638,                0.55444,                 1.0674,                0.98771,                0.99216,                0.99469,                0.93761,                0.37793,                0.28004,                0.88752,               0.008519,               0.008519,               0.008519
                    750,                0.64387,                0.55071,                 1.0639,                0.98804,                0.99482,                0.99468,                0.93889,                0.37611,                0.27805,                0.88657,               0.008517,               0.008517,               0.008517
                    751,                0.61989,                0.54316,                 1.0492,                0.98728,                0.99059,                0.99434,                0.93818,                0.37395,                0.27651,                0.88454,               0.008515,               0.008515,               0.008515
                    752,                0.61311,                0.53498,                 1.0482,                0.98627,                0.99209,                0.99427,                0.93886,                0.37084,                0.27704,                0.88214,               0.008513,               0.008513,               0.008513
                    753,                0.63439,                0.54682,                 1.0675,                 0.9894,                0.99294,                0.99446,                0.94048,                0.36629,                0.27711,                0.87942,               0.008511,               0.008511,               0.008511
                    754,                0.63176,                0.55106,                 1.0765,                0.98917,                0.99294,                 0.9945,                0.93867,                0.36676,                0.27682,                0.87858,              0.0085091,              0.0085091,              0.0085091
                    755,                0.63238,                0.55846,                  1.075,                 0.9885,                0.99503,                0.99471,                0.93977,                0.36886,                0.28016,                0.87894,              0.0085071,              0.0085071,              0.0085071
                    756,                0.62294,                0.55494,                  1.066,                 0.9882,                0.99709,                0.99464,                0.93989,                0.36411,                0.27939,                0.87828,              0.0085051,              0.0085051,              0.0085051
                    757,                 0.6085,                 0.5371,                 1.0578,                0.98667,                0.99634,                0.99452,                0.94233,                0.36411,                0.27821,                0.88002,              0.0085031,              0.0085031,              0.0085031
                    758,                 0.6182,                0.52509,                 1.0564,                0.98716,                0.99528,                0.99461,                0.94186,                0.36534,                 0.2801,                0.88234,              0.0085011,              0.0085011,              0.0085011
                    759,                0.61961,                0.53926,                 1.0633,                0.98723,                0.99648,                0.99432,                0.94173,                0.36197,                0.27846,                0.88248,              0.0084992,              0.0084992,              0.0084992
                    760,                0.62325,                0.55629,                 1.0788,                0.99092,                0.99447,                0.99456,                0.94539,                0.36168,                0.27555,                0.88173,              0.0084972,              0.0084972,              0.0084972
                    761,                0.63752,                0.55929,                 1.0765,                0.99013,                0.99439,                0.99464,                0.94488,                0.36149,                0.27486,                 0.8786,              0.0084952,              0.0084952,              0.0084952
                    762,                0.63291,                0.53786,                  1.055,                0.98904,                0.99541,                0.99483,                0.94473,                0.36324,                0.27323,                0.87732,              0.0084932,              0.0084932,              0.0084932
                    763,                0.62562,                0.56038,                 1.0552,                0.98826,                0.99301,                 0.9947,                0.94639,                0.36485,                0.27551,                0.87798,              0.0084912,              0.0084912,              0.0084912
                    764,                0.63791,                0.55914,                 1.0734,                0.98332,                0.99571,                0.99457,                0.94265,                0.36332,                0.27379,                0.87848,              0.0084893,              0.0084893,              0.0084893
                    765,                0.62019,                0.53504,                 1.0635,                0.99123,                0.99171,                0.99474,                 0.9457,                0.36035,                 0.2694,                0.87821,              0.0084873,              0.0084873,              0.0084873
                    766,                0.61676,                0.54465,                 1.0521,                0.99026,                0.99528,                0.99484,                0.94703,                0.35773,                0.26759,                 0.8769,              0.0084853,              0.0084853,              0.0084853
                    767,                0.62437,                0.54192,                 1.0615,                0.98974,                0.99537,                0.99484,                0.94726,                0.35554,                0.26773,                0.87636,              0.0084833,              0.0084833,              0.0084833
                    768,                0.60196,                0.53081,                  1.062,                0.98935,                0.99485,                0.99479,                0.94552,                0.35821,                0.27031,                0.87708,              0.0084813,              0.0084813,              0.0084813
                    769,                 0.6233,                0.55252,                 1.0622,                0.98882,                0.99204,                0.99466,                0.94464,                0.35553,                0.27141,                0.87439,              0.0084794,              0.0084794,              0.0084794
                    770,                0.63952,                0.56476,                  1.071,                0.98957,                0.99008,                0.99434,                0.94686,                0.35482,                0.27344,                0.87321,              0.0084774,              0.0084774,              0.0084774
                    771,                0.60176,                0.54007,                 1.0577,                0.98562,                 0.9929,                0.99425,                0.94619,                0.35264,                0.27196,                0.87382,              0.0084754,              0.0084754,              0.0084754
                    772,                 0.6269,                0.54797,                 1.0729,                0.98649,                0.99434,                0.99451,                0.94877,                0.35051,                0.26825,                0.87276,              0.0084734,              0.0084734,              0.0084734
                    773,                0.64428,                0.55736,                 1.0733,                0.98707,                 0.9944,                 0.9943,                0.94991,                0.35172,                0.26917,                0.87061,              0.0084714,              0.0084714,              0.0084714
                    774,                0.63472,                0.54176,                 1.0609,                0.98739,                0.99382,                0.99414,                0.94621,                0.35435,                0.27175,                0.87191,              0.0084695,              0.0084695,              0.0084695
                    775,                0.62743,                0.54413,                 1.0751,                0.98963,                0.99372,                0.99428,                0.94686,                0.35296,                0.26842,                0.87192,              0.0084675,              0.0084675,              0.0084675
                    776,                0.59091,                0.51654,                 1.0497,                0.99078,                0.99285,                0.99439,                0.94951,                0.35457,                0.27072,                0.87426,              0.0084655,              0.0084655,              0.0084655
                    777,                0.61118,                0.53162,                 1.0637,                 0.9899,                0.99361,                0.99445,                0.95052,                0.35539,                0.27364,                0.87658,              0.0084635,              0.0084635,              0.0084635
                    778,                0.60599,                0.53112,                 1.0551,                0.98801,                0.99205,                0.99437,                0.94999,                 0.3563,                0.27445,                0.87582,              0.0084615,              0.0084615,              0.0084615
                    779,                0.60617,                0.52772,                 1.0455,                0.99046,                0.99005,                0.99432,                 0.9502,                0.35271,                 0.2713,                 0.8744,              0.0084596,              0.0084596,              0.0084596
                    780,                0.59312,                0.51397,                 1.0504,                0.99098,                0.99081,                0.99449,                0.94934,                0.35122,                0.27014,                 0.8738,              0.0084576,              0.0084576,              0.0084576
                    781,                0.60232,                0.53018,                 1.0475,                0.99005,                0.99058,                0.99449,                0.94774,                0.35349,                0.27112,                0.87599,              0.0084556,              0.0084556,              0.0084556
                    782,                0.60504,                0.54606,                 1.0545,                0.99099,                 0.9882,                0.99461,                0.94961,                0.35103,                0.26893,                  0.875,              0.0084536,              0.0084536,              0.0084536
                    783,                  0.632,                0.55845,                 1.0621,                0.98535,                0.99328,                0.99459,                0.94844,                0.34693,                0.27033,                0.87351,              0.0084516,              0.0084516,              0.0084516
                    784,                 0.6108,                0.54491,                 1.0579,                0.98865,                  0.993,                0.99454,                0.94561,                0.34688,                0.27186,                 0.8736,              0.0084497,              0.0084497,              0.0084497
                    785,                0.60789,                0.53153,                 1.0618,                0.98945,                0.99095,                0.99444,                 0.9518,                0.34461,                0.27107,                0.87279,              0.0084477,              0.0084477,              0.0084477
                    786,                0.61456,                 0.5234,                 1.0605,                0.99188,                0.98961,                0.99442,                0.94841,                0.34817,                0.27177,                0.87347,              0.0084457,              0.0084457,              0.0084457
                    787,                0.60659,                0.52654,                 1.0441,                0.98859,                0.98604,                0.99415,                0.94834,                0.35252,                0.26984,                0.87485,              0.0084437,              0.0084437,              0.0084437
                    788,                0.61052,                0.53128,                 1.0503,                0.98607,                0.98645,                  0.994,                 0.9444,                0.35492,                0.26973,                0.87646,              0.0084417,              0.0084417,              0.0084417
                    789,                0.61677,                0.53873,                 1.0698,                0.98509,                0.98791,                0.99389,                0.94707,                 0.3563,                0.26957,                0.87861,              0.0084398,              0.0084398,              0.0084398
                    790,                0.62264,                0.53662,                 1.0552,                0.98584,                0.98875,                0.99403,                0.94898,                0.35427,                0.26813,                0.87741,              0.0084378,              0.0084378,              0.0084378
                    791,                0.60534,                0.53312,                 1.0587,                0.98561,                0.99311,                0.99433,                0.95211,                0.35047,                0.26589,                0.87432,              0.0084358,              0.0084358,              0.0084358
                    792,                0.59592,                0.52454,                 1.0489,                0.98999,                0.99196,                0.99432,                0.95057,                0.34578,                 0.2653,                0.86998,              0.0084338,              0.0084338,              0.0084338
                    793,                0.63473,                 0.5571,                 1.0731,                0.98794,                0.99214,                0.99406,                0.94976,                0.34657,                0.26888,                0.87108,              0.0084318,              0.0084318,              0.0084318
                    794,                0.60755,                0.50657,                 1.0515,                0.98789,                0.99177,                0.99388,                0.95053,                0.34968,                0.27226,                0.87241,              0.0084299,              0.0084299,              0.0084299
                    795,                0.59964,                0.51675,                 1.0521,                0.98452,                 0.9945,                0.99422,                0.95147,                0.34688,                0.26854,                0.87068,              0.0084279,              0.0084279,              0.0084279
                    796,                0.61442,                0.53616,                 1.0541,                0.98434,                0.99261,                 0.9943,                 0.9535,                0.34883,                0.26868,                0.87209,              0.0084259,              0.0084259,              0.0084259
                    797,                0.61433,                0.52902,                 1.0546,                0.98565,                0.99224,                0.99446,                0.94921,                 0.3445,                0.26562,                0.87077,              0.0084239,              0.0084239,              0.0084239
                    798,                0.60382,                 0.5358,                 1.0614,                0.98651,                0.98988,                0.99435,                0.95177,                0.34265,                0.26445,                0.87066,              0.0084219,              0.0084219,              0.0084219
                    799,                0.60111,                0.50459,                 1.0532,                0.98694,                0.99342,                 0.9945,                 0.9505,                0.34071,                0.26216,                0.86955,                0.00842,                0.00842,                0.00842
                    800,                0.61769,                0.54326,                 1.0651,                0.99334,                  0.994,                0.99474,                0.95293,                0.33785,                0.26076,                0.86714,               0.008418,               0.008418,               0.008418
                    801,                0.60313,                0.53085,                 1.0545,                 0.9935,                0.99448,                0.99463,                0.95217,                0.33906,                 0.2625,                0.86689,               0.008416,               0.008416,               0.008416
                    802,                0.62384,                   0.55,                 1.0646,                0.98898,                 0.9945,                0.99464,                0.95442,                 0.3376,                0.25907,                0.86519,               0.008414,               0.008414,               0.008414
                    803,                0.59909,                0.50533,                 1.0512,                0.99016,                 0.9945,                0.99485,                0.95472,                0.33823,                0.25847,                0.86677,               0.008412,               0.008412,               0.008412
                    804,                0.60548,                0.50977,                 1.0448,                0.99217,                0.99374,                0.99484,                0.95591,                0.33935,                0.26073,                0.86752,              0.0084101,              0.0084101,              0.0084101
                    805,                0.60769,                0.52814,                 1.0681,                0.99027,                0.99368,                0.99489,                 0.9528,                0.34068,                0.26047,                0.86688,              0.0084081,              0.0084081,              0.0084081
                    806,                0.61249,                0.53779,                 1.0616,                0.99029,                0.99309,                0.99491,                0.95493,                0.34255,                0.26281,                0.86863,              0.0084061,              0.0084061,              0.0084061
                    807,                0.61139,                 0.5331,                 1.0571,                0.98772,                0.99279,                0.99484,                0.95414,                 0.3432,                0.26305,                0.87083,              0.0084041,              0.0084041,              0.0084041
                    808,                0.62361,                0.55049,                 1.0629,                0.98985,                 0.9925,                 0.9946,                0.95239,                0.34284,                0.26462,                0.87044,              0.0084021,              0.0084021,              0.0084021
                    809,                0.61127,                0.52893,                 1.0615,                0.98559,                0.99422,                0.99444,                0.95451,                0.34448,                 0.2702,                0.87079,              0.0084002,              0.0084002,              0.0084002
                    810,                0.60699,                 0.5232,                 1.0561,                0.98511,                  0.994,                0.99436,                0.94959,                0.34528,                0.27179,                0.86987,              0.0083982,              0.0083982,              0.0083982
                    811,                0.59848,                0.52412,                 1.0551,                0.98854,                0.98564,                0.99432,                0.94759,                  0.346,                0.26976,                0.86987,              0.0083962,              0.0083962,              0.0083962
                    812,                0.59522,                0.52756,                 1.0474,                0.98784,                   0.99,                0.99457,                0.95015,                0.34781,                0.26842,                 0.8702,              0.0083942,              0.0083942,              0.0083942
                    813,                0.61196,                0.52477,                 1.0537,                0.98961,                0.98567,                0.99465,                0.95098,                0.34936,                0.26864,                0.87108,              0.0083922,              0.0083922,              0.0083922
                    814,                0.60875,                0.51361,                 1.0556,                0.98426,                0.99037,                0.99471,                0.95112,                0.34908,                0.26594,                0.86952,              0.0083903,              0.0083903,              0.0083903
                    815,                0.61009,                0.53462,                 1.0656,                0.98554,                0.99257,                0.99471,                0.95365,                 0.3468,                0.26441,                0.86791,              0.0083883,              0.0083883,              0.0083883
                    816,                0.59027,                0.52313,                 1.0425,                0.98278,                0.99421,                0.99474,                0.95219,                0.34767,                 0.2628,                0.86846,              0.0083863,              0.0083863,              0.0083863
                    817,                0.60409,                0.53723,                 1.0573,                0.98696,                0.99196,                 0.9948,                0.95002,                0.34672,                0.26306,                 0.8695,              0.0083843,              0.0083843,              0.0083843
                    818,                0.58399,                0.50571,                 1.0301,                0.98905,                0.99124,                0.99485,                0.95083,                0.34746,                 0.2642,                 0.8701,              0.0083823,              0.0083823,              0.0083823
                    819,                0.60077,                0.51284,                 1.0559,                0.98997,                0.99119,                0.99483,                0.95044,                0.34192,                0.26083,                 0.8684,              0.0083804,              0.0083804,              0.0083804
                    820,                0.60308,                0.51777,                  1.052,                0.99269,                0.99498,                0.99492,                0.95145,                 0.3399,                0.25846,                0.86855,              0.0083784,              0.0083784,              0.0083784
                    821,                0.60597,                0.52067,                 1.0455,                0.99121,                 0.9961,                0.99487,                0.95507,                0.34182,                0.25811,                0.86977,              0.0083764,              0.0083764,              0.0083764
